pair_id,program_id,java_id,python_id,language_a,language_b,code_a,code_b,label,pair_type,split,source,pair_label,program_id_a,program_id_b
TRAIN_NEG_000541,,11871-Java-6,12297-Python-8,Java,Python,"checkIfPossibleRec ( x + a , a , b , isPossible , n ) ; checkIfPossibleRec ( x + b , a , b , isPossible , n ) ; } static boolean checkPossible ( int n , int a , int b ) { boolean isPossible [ ] = new boolean [ n + 1 ] ; for ( int i = 0 ; i <= n ; i ++ ) isPossible [ i ] = false ; checkIfPossibleRec ( 0 , a , b , isPossible , n ) ; return isPossible [ n ] ; }","print ( findOddPair ( a , n ) ) NEW_LINE",0,negative,train,XLCoST_constructed,0,11871,12297
TRAIN_POS_036784,3071,3071-Java-5,3071-Python-5,Java,Python,int ans = - 1 ;,ans = - 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_043713,4917,4917-Java-15,4917-Python-15,Java,Python,System . out . println ( res ) ; },print ( res ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_013727,10118,10118-Java-4,10118-Python-4,Java,Python,res += val ; else {,res += val NEW_LINE else : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002543,,6168-Java-6,6572-Python-4,Java,Python,if ( val > v . get ( ( int ) i ) . get ( ( int ) j ) ) { return dp [ ( int ) i ] [ ( int ) j ] = MAX ; } long tmp = v . get ( ( int ) i ) . get ( ( int ) j ) - val ;,"def lcs ( X , Y , m , n ) : NEW_LINE INDENT L = [ [ 0 for i in range ( n + 1 ) ] for j in range ( m + 1 ) ] NEW_LINE i , j = 0 , 0 NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,6168,6572
TRAIN_POS_067223,12019,12019-Java-2,12019-Python-2,Java,Python,"static void HexToBin ( char hexdec [ ] ) { int i = 0 ; while ( hexdec [ i ] != ' \u0000' ) { switch ( hexdec [ i ] ) { case '0' : System . out . print ( ""0000"" ) ; break ; case '1' : System . out . print ( ""0001"" ) ; break ; case '2' : System . out . print ( ""0010"" ) ; break ; case '3' : System . out . print ( ""0011"" ) ; break ; case '4' : System . out . print ( ""0100"" ) ; break ; case '5' : System . out . print ( ""0101"" ) ; break ; case '6' : System . out . print ( ""0110"" ) ; break ; case '7' : System . out . print ( ""0111"" ) ; break ; case '8' : System . out . print ( ""1000"" ) ; break ; case '9' : System . out . print ( ""1001"" ) ; break ; case ' A ' : case ' a ' : System . out . print ( ""1010"" ) ; break ; case ' B ' : case ' b ' : System . out . print ( ""1011"" ) ; break ; case ' C ' : case ' c ' : System . out . print ( ""1100"" ) ; break ; case ' D ' : case ' d ' : System . out . print ( ""1101"" ) ; break ; case ' E ' : case ' e ' : System . out . print ( ""1110"" ) ; break ; case ' F ' : case ' f ' : System . out . print ( ""1111"" ) ; break ; default : System . out . print ( "" Invalid hexadecimal digit "" + hexdec[i]); } i ++ ; } }","def HexToBin ( hexdec ) : NEW_LINE INDENT for i in hexdec : NEW_LINE INDENT if i == '0' : NEW_LINE INDENT print ( '0000' , end = ' ' ) NEW_LINE DEDENT elif i == '1' : NEW_LINE INDENT print ( '0001' , end = ' ' ) NEW_LINE DEDENT elif i == '2' : NEW_LINE INDENT print ( '0010' , end = ' ' ) NEW_LINE DEDENT elif i == '3' : NEW_LINE INDENT print ( '0011' , end = ' ' ) NEW_LINE DEDENT elif i == '4' : NEW_LINE INDENT print ( '0100' , end = ' ' ) NEW_LINE DEDENT elif i == '5' : NEW_LINE INDENT print ( '0101' , end = ' ' ) NEW_LINE DEDENT elif i == '6' : NEW_LINE INDENT print ( '0110' , end = ' ' ) NEW_LINE DEDENT elif i == '7' : NEW_LINE INDENT print ( '0111' , end = ' ' ) NEW_LINE DEDENT elif i == '8' : NEW_LINE INDENT print ( '1000' , end = ' ' ) NEW_LINE DEDENT elif i == '9' : NEW_LINE INDENT print ( '1001' , end = ' ' ) NEW_LINE DEDENT elif i == ' A ' or i == ' a ' : NEW_LINE INDENT print ( '1010' , end = ' ' ) NEW_LINE DEDENT elif i == ' B ' or i == ' b ' : NEW_LINE INDENT print ( '1011' , end = ' ' ) NEW_LINE DEDENT elif i == ' C ' or i == ' c ' : NEW_LINE INDENT print ( '1100' , end = ' ' ) NEW_LINE DEDENT elif i == ' D ' or i == ' d ' : NEW_LINE INDENT print ( '1101' , end = ' ' ) NEW_LINE DEDENT elif i == ' E ' or i == ' e ' : NEW_LINE INDENT print ( '1110' , end = ' ' ) NEW_LINE DEDENT elif i == ' F ' or i == ' f ' : NEW_LINE INDENT print ( '1111' , end = ' ' ) NEW_LINE DEDENT else : NEW_LINE INDENT print ( "" Invalid hexadecimal digit   "" + str ( hexdec [ i ] ) , end = ' ' ) NEW_LINE DEDENT DEDENT DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_027698,4222,4222-Java-11,4222-Python-11,Java,Python,"public static void main ( String [ ] args ) { int arr [ ] = { 9 , 20 , 7 , 8 } ; int K = 2 ; int N = arr . length ;","if __name__ == ' _ _ main _ _ ' : NEW_LINE INDENT arr = [ 9 , 20 , 7 , 8 ] ; NEW_LINE K = 2 ; NEW_LINE N = len ( arr ) ; NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_001104,,2363-Java-2,7384-Python-6,Java,Python,Arrays . sort ( arr ) ; int min_sum = arr [ 0 ] + arr [ 1 ] ; int max_sum = arr [ n - 1 ] + arr [ n - 2 ] ; return ( Math . abs ( max_sum - min_sum ) ) ; },total = 0 NEW_LINE,0,negative,train,XLCoST_constructed,0,2363,7384
TRAIN_POS_050452,6628,6628-Java-2,6628-Python-2,Java,Python,"static class data { int element ; int position ; } ; static data findMinElement ( int arr [ ] , int n ) { data result = new data ( ) ;","class Data : NEW_LINE INDENT def __init__ ( self ) : NEW_LINE INDENT self . element = - 1 NEW_LINE self . position = - 1 NEW_LINE DEDENT DEDENT def findMinElement ( arr , n ) : NEW_LINE INDENT result = Data ( ) NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_056697,8950,8950-Java-4,8950-Python-4,Java,Python,if ( C <= l ) return C ;,if ( C <= l ) : return C NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_075366,3964,3964-Java-8,3964-Python-8,Java,Python,if ( mp . get ( arr [ i ] ) == 0 ) mp . remove ( arr [ i ] ) ; },if ( mp [ arr [ i ] ] == 0 ) : NEW_LINE INDENT mp . pop ( arr [ i ] ) NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_004088,7590,7590-Java-8,7590-Python-8,Java,Python,"permute ( str , l + 1 , r , n ) ;","permute ( st , l + 1 , r , n ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_068375,12618,12618-Java-7,12618-Python-7,Java,Python,"public static void main ( String [ ] args ) { float arr [ ] = { 10 , 15 , 15 , 17 , 18 , 21 } ; int n = arr . length ; System . out . println ( meanAbsDevtion ( arr , n ) ) ; } }","arr = [ 10 , 15 , 15 , 17 , 18 , 21 ] NEW_LINE n = len ( arr ) NEW_LINE print ( meanAbsoluteDeviation ( arr , n ) ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_045657,5308,5308-Java-13,5308-Python-13,Java,Python,"return ( score_1 > score_2 ) ? "" Player ▁ 1"" : "" Player ▁ 2"" ; }","if ( score_1 > score_2 ) : NEW_LINE INDENT return "" Player ▁ 1"" NEW_LINE DEDENT else : NEW_LINE INDENT return "" Player ▁ 2"" NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_002111,,13858-Java-2,2989-Python-6,Java,Python,if ( a < b ) {,a . data *= - 1 NEW_LINE,0,negative,train,XLCoST_constructed,0,13858,2989
TRAIN_NEG_000489,,5206-Java-9,13974-Python-2,Java,Python,int size = res . length ( ) ; while ( size > 0 && res . charAt ( size - 1 ) > s . charAt ( i ) && cnt [ res . charAt ( size - 1 ) - ' a ' ] > 0 ) {,def findPattern ( n ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,5206,13974
TRAIN_POS_067368,12096,12096-Java-11,12096-Python-11,Java,Python,form_sieve ( ) ; int n = 2 ;,form_sieve ( ) NEW_LINE n = 2 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001746,,1288-Java-3,12087-Python-6,Java,Python,"HashMap < Integer , Integer > s = new HashMap < Integer , Integer > ( ) ; for ( int i = 0 ; i < n ; i ++ ) s . put ( arr1 [ i ] , 0 ) ;","if __name__ == "" _ _ main _ _ "" : NEW_LINE INDENT a , b , c , d = 2 , 3 , 3 , 4 NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,1288,12087
TRAIN_POS_066492,11674,11674-Java-8,11674-Python-8,Java,Python,while ( nm > 0 ) { int digit = nm % 10 ; sum_digit = sum_digit + digit ; nm = nm / 10 ; } nm = sum_digit ; },while ( nm != 0 ) : NEW_LINE INDENT digit = nm % 10 NEW_LINE sum_digit = sum_digit + digit NEW_LINE nm = nm // 10 NEW_LINE DEDENT nm = sum_digit NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000019,,4298-Java-9,10154-Python-6,Java,Python,int N = 6 ;,freqGCD = 0 NEW_LINE for i in freq : NEW_LINE,0,negative,train,XLCoST_constructed,0,4298,10154
TRAIN_POS_002997,6655,6655-Java-8,6655-Python-8,Java,Python,int j = ModArray . size ( ) - 1 ;,j = len ( ModArray ) - 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_069698,13059,13059-Java-5,13059-Python-5,Java,Python,for ( int i = 0 ; i < n ; i ++ ) {,i = 0 NEW_LINE while i < n : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_033395,2339,2339-Java-7,2339-Python-7,Java,Python,temp = 0 ; } else {,temp = 0 NEW_LINE else : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002640,,68-Java-5,8422-Python-4,Java,Python,char curr = pre [ preIndex ++ ] ; Node tNode ; tNode = new Node ( curr ) ;,sec = [ False ] * MAX_CHAR NEW_LINE,0,negative,train,XLCoST_constructed,0,68,8422
TRAIN_POS_054030,7876,7876-Java-4,7876-Python-4,Java,Python,"public static void main ( String [ ] args ) { String s = "" ababababab "" ; int p = 9 ;","s = "" ababababab "" ; NEW_LINE p = 9 NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_000155,,2758-Java-11,13731-Python-4,Java,Python,"public static void main ( String [ ] args ) { int a [ ] = { 4 , 1 , 3 , 4 } ; int n = a . length ; PrimeDegreeNodes ( a , n ) ; } }","for i in range ( 1 , n - 1 ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,2758,13731
TRAIN_POS_063779,9969,9969-Java-19,9969-Python-19,Java,Python,"int g = gcd ( x , y ) ;","g = gcd ( x , y ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_070072,13218,13218-Java-6,13218-Python-6,Java,Python,int last = str . charAt ( n - 1 ) - '0' ; int second_last = str . charAt ( n - 2 ) - '0' ; int third_last = str . charAt ( n - 3 ) - '0' ; return ( ( third_last * 100 + second_last * 10 + last ) % 8 == 0 ) ; },last = ( int ) ( st [ n - 1 ] ) NEW_LINE second_last = ( int ) ( st [ n - 2 ] ) NEW_LINE third_last = ( int ) ( st [ n - 3 ] ) NEW_LINE return ( ( third_last * 100 + second_last * 10 + last ) % 8 == 0 ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_024980,10281,10281-Java-4,10281-Python-4,Java,Python,"else { int g = gcd_extend ( b , a % b ) ; int x1 = x , y1 = y ; x = y1 ; y = x1 - ( a / b ) * y1 ; return g ; } }","else : NEW_LINE INDENT g = gcd_extend ( b , a % b ) NEW_LINE x1 , y1 = x , y NEW_LINE x = y1 NEW_LINE y = x1 - math . floor ( a / b ) * y1 NEW_LINE return g NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_025759,12588,12588-Java-6,12588-Python-6,Java,Python,"float lower_limit [ ] = { 50 , 61 , 71 , 86 , 96 } ;","lower_limit = [ 50 , 61 , 71 , 86 , 96 ] NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_049576,6352,6352-Java-3,6352-Python-3,Java,Python,"static int findCnt ( int [ ] arr , int i , int curr , int n , int m ) {","def findCnt ( arr , i , curr , n , m ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_035221,2726,2726-Java-3,2726-Python-3,Java,Python,return N - K + 1 ; },return N - K + 1 ; NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000064,,8693-Java-5,4334-Python-3,Java,Python,int n = str . length ( ) ;,arr . sort ( ) NEW_LINE,0,negative,train,XLCoST_constructed,0,8693,4334
TRAIN_POS_033816,2481,2481-Java-7,2481-Python-7,Java,Python,head_ref = new_node ; return head_ref ; },head_ref = new_node NEW_LINE head = head_ref NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000968,,1561-Java-9,8275-Python-4,Java,Python,"if ( x >= tot_bits - x ) { int ith_bit = ( int ) Math . pow ( 2 , i ) ;",dist_count = 0 NEW_LINE,0,negative,train,XLCoST_constructed,0,1561,8275
TRAIN_NEG_000863,,13859-Java-6,9067-Python-7,Java,Python,n |= n >> 2 ; n |= n >> 4 ; n |= n >> 8 ; n |= n >> 16 ; return i ^ n ; },"vec = [ [ 0 , 1 ] , [ 1 , 0 ] , [ 1 , 2 ] , [ 2 , 1 ] ] NEW_LINE d = getMinDistSum ( vec ) NEW_LINE print ( int ( d ) ) NEW_LINE",0,negative,train,XLCoST_constructed,0,13859,9067
TRAIN_NEG_000665,,4904-Java-7,11053-Python-4,Java,Python,if ( A [ i ] > B [ i ] ) {,"if __name__ == ' _ _ main _ _ ' : NEW_LINE INDENT arr = [ 3 , 6 , 9 ] NEW_LINE n = len ( arr ) NEW_LINE print ( findLargest ( arr , n ) ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,4904,11053
TRAIN_NEG_002892,,3211-Java-11,9519-Python-13,Java,Python,total += arr [ i ] ; },"def find_Optimum_cost ( self , p , l ) : NEW_LINE INDENT n = len ( p ) NEW_LINE p_arr = [ None ] * n NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,3211,9519
TRAIN_NEG_000205,,6367-Java-3,11750-Python-8,Java,Python,int L [ ] [ ] = new int [ n + 1 ] [ n + 1 ] ;,res = sum2 - sum1 NEW_LINE,0,negative,train,XLCoST_constructed,0,6367,11750
TRAIN_POS_047029,5614,5614-Java-21,5614-Python-21,Java,Python,public static void main ( String [ ] args ) { int N = 2 ;,N = 2 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001943,,7908-Java-2,3250-Python-7,Java,Python,static boolean isTwoAlter ( String s ) {,"dist = max ( arr [ i ] , arr [ i + K - 1 ] ) NEW_LINE else : NEW_LINE",0,negative,train,XLCoST_constructed,0,7908,3250
TRAIN_POS_041660,4254,4254-Java-2,4254-Python-2,Java,Python,"static void merge ( int [ ] indices , int [ ] a , int l , int mid , int r ) { int [ ] temp_ind = new int [ r - l + 1 ] ; int j = mid + 1 ; int i = 0 , temp_l = l , k ; while ( l <= mid && j <= r ) {","def merge ( indices , a , l , mid , r ) : NEW_LINE INDENT temp_ind = [ 0 ] * ( r - l + 1 ) NEW_LINE j = mid + 1 NEW_LINE i = 0 NEW_LINE temp_l = l NEW_LINE while ( l <= mid and j <= r ) : NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_001709,,2423-Java-10,10611-Python-4,Java,Python,Node new_node = new Node ( ) ;,def sum_Centered_Pentagonal_num ( n ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,2423,10611
TRAIN_NEG_001835,,2500-Java-12,3068-Python-16,Java,Python,if ( ptr . next . data < min . data ) { min = ptr . next ; beforeMin = ptr ; } },"st . append ( [ x , y ] ) NEW_LINE",0,negative,train,XLCoST_constructed,0,2500,3068
TRAIN_NEG_000186,,7448-Java-10,4248-Python-3,Java,Python,System . out . println ( S ) ; },arr . sort ( key = lambda x : x [ 0 ] - x [ 1 ] ) NEW_LINE,0,negative,train,XLCoST_constructed,0,7448,4248
TRAIN_NEG_001387,,3319-Java-1,2019-Python-4,Java,Python,import java . util . * ; class GFG {,"def populateAndIncreaseCount ( str ) : NEW_LINE INDENT for i in range ( len ( str ) ) : NEW_LINE INDENT count [ ord ( str [ i ] ) ] += 1 ; NEW_LINE DEDENT for i in range ( 1 , MAX_CHAR ) : NEW_LINE INDENT count [ i ] += count [ i - 1 ] ; NEW_LINE DEDENT DEDENT",0,negative,train,XLCoST_constructed,0,3319,2019
TRAIN_POS_004569,7990,7990-Java-6,7990-Python-6,Java,Python,int [ ] num = new int [ 26 ] ; for ( int j = 0 ; j < st . length ( ) ; j ++ ) num [ st . charAt ( j ) - ' a ' ] ++ ; boolean flag = true ;,num = [ 0 ] * 26 NEW_LINE for j in range ( len ( st ) ) : NEW_LINE INDENT num [ ord ( st [ j ] ) - ord ( ' a ' ) ] += 1 NEW_LINE DEDENT flag = True NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000120,,6456-Java-12,10218-Python-5,Java,Python,return ans ; },def highestPower ( n ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,6456,10218
TRAIN_NEG_000400,,7980-Java-11,6931-Python-9,Java,Python,"public static void main ( String [ ] args ) { String A = "" abacaba "" , B = "" bacabaa "" ; System . out . println ( Preprocess ( A , B ) ) ; } }",L [ i ] . append ( arr [ i ] ) NEW_LINE,0,negative,train,XLCoST_constructed,0,7980,6931
TRAIN_POS_031307,939,939-Java-6,939-Python-6,Java,Python,"static int sumQuery ( int aux [ ] [ ] , int tli , int tlj , int rbi , int rbj ) {","def sumQuery ( aux , tli , tlj , rbi , rbj ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_052662,7466,7466-Java-4,7466-Python-4,Java,Python,int n = s . length ( ) ;,n = len ( s ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_035027,2690,2690-Java-13,2690-Python-13,Java,Python,"int i = 0 , j = 0 ; while ( i != path1 . size ( ) || j != path2 . size ( ) ) {",i = 0 NEW_LINE j = 0 NEW_LINE while ( i != len ( path1 ) or j != len ( path2 ) ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_046519,5499,5499-Java-4,5499-Python-4,Java,Python,while ( i < j ) {,while ( i < j ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_064688,11154,11154-Java-3,11154-Python-3,Java,Python,"public static void main ( String args [ ] ) { int a = 2 , b = 3 ; findEquation ( a , b ) ; } }","a = 2 NEW_LINE b = 3 NEW_LINE findEquation ( a , b ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_000150,,939-Java-6,3791-Python-3,Java,Python,"static int sumQuery ( int aux [ ] [ ] , int tli , int tlj , int rbi , int rbj ) {",def compute ( sz ) : NEW_LINE INDENT isFib = [ False ] * ( sz + 1 ) NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,939,3791
TRAIN_NEG_002545,,13300-Java-1,1676-Python-4,Java,Python,class GFG {,"max_so_far = INT_MIN NEW_LINE curr_max = 0 NEW_LINE for i in range ( 0 , n ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,13300,1676
TRAIN_POS_036767,3065,3065-Java-5,3065-Python-5,Java,Python,int c = n ;,c = n NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_030251,68,68-Java-5,68-Python-5,Java,Python,char curr = pre [ preIndex ++ ] ; Node tNode ; tNode = new Node ( curr ) ;,curr = pre [ preIndex ] NEW_LINE preIndex += 1 NEW_LINE tNode = Node ( curr ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_048278,6041,6041-Java-2,6041-Python-2,Java,Python,static Vector < Integer > SieveOfEratosthenes ( ) {,def SieveOfEratosthenes ( ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_073878,3063,3063-Java-3,3063-Python-3,Java,Python,"String T = "" "" ;","T = "" "" NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_012548,1678,1678-Java-3,1678-Python-3,Java,Python,"for ( int i = 0 ; i < B . length ; i ++ ) { m . put ( B [ i ] , 1 ) ; }",for i in range ( len ( B ) ) : NEW_LINE INDENT if B [ i ] not in m : NEW_LINE INDENT m [ B [ i ] ] = 0 NEW_LINE DEDENT m [ B [ i ] ] = 1 NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_001608,,1867-Java-5,6978-Python-3,Java,Python,if ( seq [ i ] == seq [ j ] && i + 1 == j ) { return 2 ; },if dp [ low ] [ high ] != - 1 : NEW_LINE INDENT return dp [ low ] [ high ] NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,1867,6978
TRAIN_POS_014517,11741,11741-Java-3,11741-Python-3,Java,Python,Set < Integer > v = new HashSet < > ( ) ; for ( int i = 1 ; i < N ; i ++ ) {,"v = set ( ) ; NEW_LINE for i in range ( 1 , N ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_002693,,11990-Java-2,4616-Python-5,Java,Python,"class GFG { public boolean Check_is_possible ( int l , int r , int k ) { int count = 0 ; for ( int i = l ; i <= r ; i ++ ) {",if A [ i ] == minValue : NEW_LINE INDENT pos_min = i NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,11990,4616
TRAIN_POS_076282,4996,4996-Java-4,4996-Python-4,Java,Python,return true ; },return True NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_070337,13316,13316-Java-6,13316-Python-6,Java,Python,for ( int i = p * 2 ; i <= n ; i += p ) prime [ i ] = false ; } },"for i in range ( p * 2 , n + 1 , p ) : NEW_LINE INDENT prime [ i ] = 0 ; NEW_LINE DEDENT p += 1 ; NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_001735,,11530-Java-4,2363-Python-2,Java,Python,case 0 : return n ;,arr . sort ( ) NEW_LINE min_sum = arr [ 0 ] + arr [ 1 ] NEW_LINE max_sum = arr [ n - 1 ] + arr [ n - 2 ] NEW_LINE return abs ( max_sum - min_sum ) NEW_LINE,0,negative,train,XLCoST_constructed,0,11530,2363
TRAIN_POS_020242,4608,4608-Java-9,4608-Python-9,Java,Python,"for ( i = 0 ; i < n ; i ++ ) System . out . print ( arr [ i ] + "" ▁ "" ) ; }","for i in range ( n ) : NEW_LINE INDENT print ( arr [ i ] , end = "" ▁ "" ) NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_056176,8817,8817-Java-5,8817-Python-5,Java,Python,public static void main ( String [ ] args ) { int N = 3 ; TowerOfHanoi ( N ) ; } },N = 3 NEW_LINE TowerOfHanoi ( N ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001527,,163-Java-13,148-Python-6,Java,Python,"public static int getMaxSum ( Node node ) { if ( node == null ) return 0 ; HashMap < Node , Integer > mp = new HashMap < > ( ) ; return getMaxSumUtil ( node , mp ) ; }",res = 0 NEW_LINE,0,negative,train,XLCoST_constructed,0,163,148
TRAIN_POS_063441,9901,9901-Java-7,9901-Python-7,Java,Python,System . out . println ( ans ) ; },print ( ans ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_075957,4616,4616-Java-5,4616-Python-5,Java,Python,if ( A [ i ] == minValue ) pos_min = i ;,if A [ i ] == minValue : NEW_LINE INDENT pos_min = i NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_000286,,7322-Java-2,8193-Python-5,Java,Python,"static void search ( String pat , String txt ) { int M = pat . length ( ) ; int N = txt . length ( ) ; int i = 0 ; while ( i <= N - M ) { int j ;","if arr [ i ] >= 0 : NEW_LINE INDENT res = min ( res , arr [ i ] ) NEW_LINE DEDENT return res NEW_LINE",0,negative,train,XLCoST_constructed,0,7322,8193
TRAIN_POS_020865,5194,5194-Java-11,5194-Python-11,Java,Python,"for ( int i = 0 ; i < N ; i ++ ) System . out . print ( B [ i ] + "" ▁ "" ) ; }","for i in range ( N ) : NEW_LINE INDENT print ( B [ i ] , end = "" ▁ "" ) NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_046934,5603,5603-Java-2,5603-Python-2,Java,Python,"static int minHalls ( int lectures [ ] [ ] , int n ) {","def minHalls ( lectures , n ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_018358,6889,6889-Java-3,6889-Python-3,Java,Python,int dp [ ] = new int [ n ] ; for ( int i = 0 ; i < n ; i ++ ) dp [ i ] = 1 ;,dp = [ 1 for i in range ( n ) ] NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002993,,11378-Java-5,5139-Python-9,Java,Python,double ans = Math . floor ( i * phi ) ;,"maxelement = max ( maxelement , arr [ i ] ) NEW_LINE",0,negative,train,XLCoST_constructed,0,11378,5139
TRAIN_NEG_001864,,12940-Java-6,6074-Python-5,Java,Python,int sq = ( int ) Math . sqrt ( n ) ;,def findWays ( n ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,12940,6074
TRAIN_POS_014958,12299,12299-Java-10,12299-Python-10,Java,Python,if ( d1 == maxi ) { if ( dig < ( n / i ) ) { dig = n / i ; maxi = d1 ; } },if ( d1 == maxi ) : NEW_LINE INDENT if ( dig < ( n / i ) ) : NEW_LINE INDENT dig = n / i ; NEW_LINE maxi = d1 ; NEW_LINE DEDENT DEDENT,1,positive,train,XLCoST,1,,
